movie_id,set_id,pair_id,label,aggregated_surprise,aggregated_surprise_all,aggregated_surprise_localized,aggregated_surprise_diagnostic_max,aggregated_surprise_diagnostic_mean,aggregated_surprise_old_all_window_max,motion_energy,condition,property,source,num_windows,differentiable_windows,active_tokens_mean,window_surprises,window_surprises_all,window_surprises_localized,diagnostic_window_flags,matched_movie_id,differentiable,not_measurable
4,O1:22,4,possible,0.5847946405410767,0.5847946405410767,0.5847946405410767,0.5847946405410767,0.5810149312019348,0.5847946405410767,0.0029963934794068336,O1,O1,intphys-dev,12,3,938.6666666666666,0.579397 0.584795 0.578853 0.576999 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,0.579397 0.584795 0.579687 0.576999 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,0.579397 0.584795 0.578853 0.576999 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,1 1 1 0 0 0 0 0 0 0 0 0,1,True,False
1,O1:22,4,impossible,0.5877794623374939,0.5877794623374939,0.5877794623374939,0.5877794623374939,0.5839809974034628,0.5877794623374939,0.002996161812916398,O1,O1,intphys-dev,12,3,938.6666666666666,0.583453 0.587779 0.580710 0.578721 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,0.583453 0.587779 0.581719 0.578721 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,0.583453 0.587779 0.580710 0.578721 0.569375 0.565513 0.564397 0.575893 0.574370 0.575093 0.573560 0.574522,1 1 1 0 0 0 0 0 0 0 0 0,4,True,False
2,O1:23,2,possible,0.5901164412498474,0.6020442843437195,0.5901164412498474,0.5901164412498474,0.5850453078746796,0.6020442843437195,0.014806903898715973,O1,O1,intphys-dev,12,2,640.0,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.579974 0.590116 0.570609 0.572660 0.582427 0.585967,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.564132 0.590117 0.570609 0.572660 0.582427 0.585967,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.579974 0.590116 0.570609 0.572660 0.582427 0.585967,0 0 0 0 0 0 1 1 0 0 0 0,4,True,False
4,O1:23,2,impossible,0.5906121730804443,0.6020442843437195,0.5906121730804443,0.5906121730804443,0.5849165618419647,0.6020442843437195,0.014876572415232658,O1,O1,intphys-dev,12,2,640.0,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.579221 0.590612 0.569810 0.572904 0.582427 0.585967,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.564713 0.590612 0.569810 0.572904 0.582427 0.585967,0.602044 0.588058 0.580126 0.580093 0.574776 0.567274 0.579221 0.590612 0.569810 0.572904 0.582427 0.585967,0 0 0 0 0 0 1 1 0 0 0 0,2,True,False
3,O1:23,3,possible,0.58759605884552,0.6013475060462952,0.58759605884552,0.58759605884552,0.581974983215332,0.6013475060462952,0.015124254859983921,O1,O1,intphys-dev,12,2,640.0,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.576354 0.587596 0.571302 0.570356 0.579735 0.586089,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.563285 0.587596 0.571302 0.570356 0.579735 0.586089,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.576354 0.587596 0.571302 0.570356 0.579735 0.586089,0 0 0 0 0 0 1 1 0 0 0 0,1,True,False
1,O1:23,3,impossible,0.5871009826660156,0.6013475060462952,0.5871009826660156,0.5871009826660156,0.5819127857685089,0.6013475060462952,0.015054747462272644,O1,O1,intphys-dev,12,2,640.0,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.576725 0.587101 0.571936 0.569056 0.579735 0.586089,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.563836 0.587101 0.571936 0.569056 0.579735 0.586089,0.601348 0.587671 0.579640 0.580970 0.574366 0.568084 0.576725 0.587101 0.571936 0.569056 0.579735 0.586089,0 0 0 0 0 0 1 1 0 0 0 0,3,True,False
1,O1:24,1,possible,0.5831807255744934,0.6058433055877686,0.5831807255744934,0.5831807255744934,0.5737564265727997,0.6058433055877686,0.012338600121438503,O1,O1,intphys-dev,12,2,384.0,0.605843 0.591263 0.583049 0.578574 0.583181 0.564332 0.565668 0.589407 0.574026 0.572845 0.578727 0.581403,0.605843 0.591263 0.583049 0.578574 0.573388 0.568806 0.565668 0.589407 0.574026 0.572845 0.578727 0.581403,0.605843 0.591263 0.583049 0.578574 0.583181 0.564332 0.565668 0.589407 0.574026 0.572845 0.578727 0.581403,0 0 0 0 1 1 0 0 0 0 0 0,4,True,False
4,O1:24,1,impossible,0.5800085067749023,0.6058433055877686,0.5800085067749023,0.5800085067749023,0.5714420080184937,0.6058433055877686,0.012256806716322899,O1,O1,intphys-dev,12,2,384.0,0.605843 0.591263 0.583049 0.578574 0.580009 0.562876 0.568048 0.589407 0.574026 0.572845 0.578727 0.581403,0.605843 0.591263 0.583049 0.578574 0.571990 0.568634 0.568048 0.589407 0.574026 0.572845 0.578727 0.581403,0.605843 0.591263 0.583049 0.578574 0.580009 0.562876 0.568048 0.589407 0.574026 0.572845 0.578727 0.581403,0 0 0 0 1 1 0 0 0 0 0 0,1,True,False
3,O1:24,3,possible,0.5830261707305908,0.6061580181121826,0.5830261707305908,0.5830261707305908,0.5739482343196869,0.6061580181121826,0.011743519455194473,O1,O1,intphys-dev,12,2,384.0,0.606158 0.591888 0.581574 0.576703 0.583026 0.564870 0.566478 0.591781 0.572456 0.573976 0.579838 0.583634,0.606158 0.591888 0.581574 0.576703 0.571837 0.569273 0.566478 0.591781 0.572456 0.573976 0.579838 0.583634,0.606158 0.591888 0.581574 0.576703 0.583026 0.564870 0.566478 0.591781 0.572456 0.573976 0.579838 0.583634,0 0 0 0 1 1 0 0 0 0 0 0,2,True,False
2,O1:24,3,impossible,0.5917510986328125,0.6061580181121826,0.5917510986328125,0.5917510986328125,0.5804295539855957,0.6061580181121826,0.011826641857624054,O1,O1,intphys-dev,12,2,384.0,0.606158 0.591888 0.581574 0.576703 0.591751 0.569108 0.563543 0.591781 0.572456 0.573976 0.579838 0.583634,0.606158 0.591888 0.581574 0.576703 0.574639 0.571584 0.563543 0.591781 0.572456 0.573976 0.579838 0.583634,0.606158 0.591888 0.581574 0.576703 0.591751 0.569108 0.563543 0.591781 0.572456 0.573976 0.579838 0.583634,0 0 0 0 1 1 0 0 0 0 0 0,3,True,False
3,O1:25,3,possible,0.5639513731002808,0.5595632791519165,0.5639513731002808,0.5639513731002808,0.5606425205866495,0.5595632791519165,0.0012076111743226647,O1,O1,intphys-dev,12,3,768.0,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.563951 0.558988 0.558988,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.558988 0.558988 0.558988,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.563951 0.558988 0.558988,0 0 0 0 0 0 0 0 0 1 1 1,1,True,False
1,O1:25,3,impossible,0.579072117805481,0.5605155229568481,0.579072117805481,0.579072117805481,0.5661902825037638,0.5605155229568481,0.0012149832909926772,O1,O1,intphys-dev,12,3,768.0,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.579072 0.560320 0.559179,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.560516 0.560320 0.559179,0.558986 0.559022 0.558853 0.559563 0.559563 0.559563 0.559563 0.559563 0.559563 0.579072 0.560320 0.559179,0 0 0 0 0 0 0 0 0 1 1 1,3,True,False
4,O1:25,4,possible,0.5664108395576477,0.5612128376960754,0.5664108395576477,0.5664108395576477,0.5615895787874857,0.5612128376960754,0.0012065136106684804,O1,O1,intphys-dev,12,3,768.0,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.566411 0.559179 0.559179,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.559179 0.559179 0.559179,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.566411 0.559179 0.559179,0 0 0 0 0 0 0 0 0 1 1 1,2,True,False
2,O1:25,4,impossible,0.594305694103241,0.5671079158782959,0.594305694103241,0.594305694103241,0.5717662970225016,0.5671079158782959,0.0012141778133809566,O1,O1,intphys-dev,12,3,768.0,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.594306 0.562005 0.558988,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.567108 0.562005 0.558988,0.559179 0.559179 0.559179 0.561213 0.561213 0.561213 0.561213 0.561213 0.561213 0.594306 0.562005 0.558988,0 0 0 0 0 0 0 0 0 1 1 1,4,True,False
2,O1:26,2,possible,0.5833740234375,0.6128755211830139,0.5833740234375,0.5833740234375,0.5719836950302124,0.6128755211830139,0.013169839046895504,O1,O1,intphys-dev,12,2,512.0,0.612876 0.593084 0.582524 0.578437 0.583374 0.560593 0.558889 0.601335 0.573040 0.575827 0.582601 0.592791,0.612876 0.593084 0.582524 0.578437 0.572776 0.569425 0.558889 0.601335 0.573040 0.575827 0.582601 0.592791,0.612876 0.593084 0.582524 0.578437 0.583374 0.560593 0.558889 0.601335 0.573040 0.575827 0.582601 0.592791,0 0 0 0 1 1 0 0 0 0 0 0,1,True,False
1,O1:26,2,impossible,0.5820831060409546,0.6128755211830139,0.5820831060409546,0.5820831060409546,0.5704856812953949,0.6128755211830139,0.01307226624339819,O1,O1,intphys-dev,12,2,512.0,0.612876 0.593084 0.582524 0.578437 0.582083 0.558888 0.560215 0.601335 0.573040 0.575827 0.582601 0.592791,0.612876 0.593084 0.582524 0.578437 0.572243 0.570157 0.560215 0.601335 0.573040 0.575827 0.582601 0.592791,0.612876 0.593084 0.582524 0.578437 0.582083 0.558888 0.560215 0.601335 0.573040 0.575827 0.582601 0.592791,0 0 0 0 1 1 0 0 0 0 0 0,2,True,False
4,O1:26,4,possible,0.5815626382827759,0.6124386787414551,0.5815626382827759,0.5815626382827759,0.5713086426258087,0.6124386787414551,0.012485388666391373,O1,O1,intphys-dev,12,2,512.0,0.612439 0.592454 0.582761 0.574953 0.581563 0.561055 0.558229 0.610277 0.573096 0.576117 0.583232 0.592963,0.612439 0.592454 0.582761 0.574953 0.569720 0.567695 0.558229 0.610277 0.573096 0.576117 0.583232 0.592963,0.612439 0.592454 0.582761 0.574953 0.581563 0.561055 0.558229 0.610277 0.573096 0.576117 0.583232 0.592963,0 0 0 0 1 1 0 0 0 0 0 0,3,True,False
3,O1:26,4,impossible,0.5850840210914612,0.6124386787414551,0.5850840210914612,0.5850840210914612,0.5743333399295807,0.6124386787414551,0.012583160772919655,O1,O1,intphys-dev,12,2,512.0,0.612439 0.592454 0.582761 0.574953 0.585084 0.563583 0.556289 0.610277 0.573096 0.576117 0.583232 0.592963,0.612439 0.592454 0.582761 0.574953 0.571250 0.569927 0.556289 0.610277 0.573096 0.576117 0.583232 0.592963,0.612439 0.592454 0.582761 0.574953 0.585084 0.563583 0.556289 0.610277 0.573096 0.576117 0.583232 0.592963,0 0 0 0 1 1 0 0 0 0 0 0,4,True,False
2,O1:27,2,possible,0.5954036116600037,0.6060752868652344,0.5954036116600037,0.5954036116600037,0.5828583240509033,0.6060752868652344,0.013414017856121063,O1,O1,intphys-dev,12,3,768.0,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.595404 0.580526 0.572645 0.587082 0.594568,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.593938 0.580526 0.583515 0.587082 0.594568,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.595404 0.580526 0.572645 0.587082 0.594568,0 0 0 0 0 0 0 1 1 1 0 0,1,True,False
1,O1:27,2,impossible,0.5959742665290833,0.6060752868652344,0.5959742665290833,0.5959742665290833,0.5807128151257833,0.6060752868652344,0.013376006856560707,O1,O1,intphys-dev,12,3,768.0,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.595974 0.577209 0.568955 0.587593 0.594568,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.595077 0.577209 0.581190 0.587593 0.594568,0.606075 0.594887 0.591531 0.586251 0.582395 0.580611 0.578474 0.595974 0.577209 0.568955 0.587593 0.594568,0 0 0 0 0 0 0 1 1 1 0 0,2,True,False
3,O1:27,3,possible,0.5961155891418457,0.6075279116630554,0.5961155891418457,0.5961155891418457,0.5807871222496033,0.6075279116630554,0.01325103547424078,O1,O1,intphys-dev,12,3,768.0,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.596116 0.577318 0.568928 0.585570 0.595585,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.594830 0.577318 0.580037 0.585570 0.595585,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.596116 0.577318 0.568928 0.585570 0.595585,0 0 0 0 0 0 0 1 1 1 0 0,4,True,False
4,O1:27,3,impossible,0.5953137278556824,0.6075279116630554,0.5953137278556824,0.5953137278556824,0.5826697945594788,0.6075279116630554,0.013288981281220913,O1,O1,intphys-dev,12,3,768.0,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.595314 0.580850 0.571845 0.585721 0.595585,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.593270 0.580850 0.582346 0.585721 0.595585,0.607528 0.594764 0.591021 0.587032 0.582684 0.580660 0.576199 0.595314 0.580850 0.571845 0.585721 0.595585,0 0 0 0 0 0 0 1 1 1 0 0,3,True,False
1,O1:28,1,possible,0.588695228099823,0.5886952877044678,0.588695228099823,0.588695228099823,0.5702557265758514,0.5886952877044678,0.0023616862017661333,O1,O1,intphys-dev,12,8,928.0,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.565036 0.561029 0.560331 0.563171 0.562705,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.568673 0.561029 0.560331 0.563171 0.562705,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.565036 0.561029 0.560331 0.563171 0.562705,1 1 1 1 1 1 1 1 0 0 0 0,4,True,False
4,O1:28,1,impossible,0.5892977714538574,0.5892977714538574,0.5892977714538574,0.5892977714538574,0.572985865175724,0.5892977714538574,0.0022347006015479565,O1,O1,intphys-dev,12,8,928.0,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.573251 0.561836 0.560331 0.563171 0.562705,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.573408 0.561836 0.560331 0.563171 0.562705,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.573251 0.561836 0.560331 0.563171 0.562705,1 1 1 1 1 1 1 1 0 0 0 0,1,True,False
3,O1:28,3,possible,0.5892977714538574,0.5892977714538574,0.5892977714538574,0.5892977714538574,0.5728214085102081,0.5892977714538574,0.0020188894122838974,O1,O1,intphys-dev,12,8,928.0,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.571935 0.563224 0.566901 0.566901 0.566901,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.564508 0.563224 0.566901 0.566901 0.566901,0.566901 0.566901 0.566901 0.566645 0.589298 0.575857 0.578133 0.571935 0.563224 0.566901 0.566901 0.566901,1 1 1 1 1 1 1 1 0 0 0 0,2,True,False
2,O1:28,3,impossible,0.588695228099823,0.5886952877044678,0.588695228099823,0.588695228099823,0.5707070156931877,0.5886952877044678,0.0021476305555552244,O1,O1,intphys-dev,12,8,928.0,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.568647 0.559417 0.566901 0.566901 0.566901,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.562298 0.559417 0.566901 0.566901 0.566901,0.564244 0.564244 0.564244 0.563967 0.588695 0.575977 0.575639 0.568647 0.559417 0.566901 0.566901 0.566901,1 1 1 1 1 1 1 1 0 0 0 0,3,True,False
3,O1:29,3,possible,0.596420407295227,0.6202616691589355,0.596420407295227,0.596420407295227,0.5822886398860386,0.6202616691589355,0.015257658436894417,O1,O1,intphys-dev,12,7,987.4285714285714,0.620262 0.592095 0.573575 0.577154 0.578537 0.580155 0.565000 0.595151 0.580864 0.577324 0.581106 0.596420,0.620262 0.592095 0.573575 0.577154 0.578537 0.578149 0.565000 0.595151 0.580864 0.577324 0.581106 0.596420,0.620262 0.592095 0.573575 0.577154 0.578537 0.580155 0.565000 0.595151 0.580864 0.577324 0.581106 0.596420,0 0 0 0 0 1 1 1 1 1 1 1,2,True,False
2,O1:29,3,impossible,0.6016793251037598,0.6202616691589355,0.6016793251037598,0.6016793251037598,0.5827670437949044,0.6202616691589355,0.01494687981903553,O1,O1,intphys-dev,12,7,987.4285714285714,0.620262 0.592095 0.573575 0.577154 0.578537 0.574907 0.568538 0.601679 0.580727 0.575261 0.581213 0.597044,0.620262 0.592095 0.573575 0.577154 0.578537 0.574430 0.568538 0.601679 0.580727 0.575261 0.581213 0.597044,0.620262 0.592095 0.573575 0.577154 0.578537 0.574907 0.568538 0.601679 0.580727 0.575261 0.581213 0.597044,0 0 0 0 0 1 1 1 1 1 1 1,3,True,False
4,O1:29,4,possible,0.6016793251037598,0.6207460165023804,0.6016793251037598,0.6016793251037598,0.5828480550221035,0.6207460165023804,0.014657019637525082,O1,O1,intphys-dev,12,7,987.4285714285714,0.620746 0.591280 0.571821 0.573207 0.577318 0.575496 0.568517 0.601679 0.580727 0.575261 0.581213 0.597044,0.620746 0.591280 0.571821 0.573207 0.577318 0.574127 0.568517 0.601679 0.580727 0.575261 0.581213 0.597044,0.620746 0.591280 0.571821 0.573207 0.577318 0.575496 0.568517 0.601679 0.580727 0.575261 0.581213 0.597044,0 0 0 0 0 1 1 1 1 1 1 1,1,True,False
1,O1:29,4,impossible,0.596420407295227,0.6207460165023804,0.596420407295227,0.596420407295227,0.5824484143938337,0.6207460165023804,0.014967808499932289,O1,O1,intphys-dev,12,7,987.4285714285714,0.620746 0.591280 0.571821 0.573207 0.577318 0.582573 0.563700 0.595151 0.580864 0.577324 0.581106 0.596420,0.620746 0.591280 0.571821 0.573207 0.577318 0.580479 0.563700 0.595151 0.580864 0.577324 0.581106 0.596420,0.620746 0.591280 0.571821 0.573207 0.577318 0.582573 0.563700 0.595151 0.580864 0.577324 0.581106 0.596420,0 0 0 0 0 1 1 1 1 1 1 1,4,True,False
2,O1:30,2,possible,0.5804663896560669,0.5915205478668213,0.5804663896560669,0.5804663896560669,0.5781073868274689,0.5915205478668213,0.00173080968670547,O1,O1,intphys-dev,12,2,640.0,0.560344 0.560344 0.560344 0.561887 0.575748 0.580466 0.580198 0.579865 0.573193 0.566077 0.563402 0.560359,0.560344 0.560344 0.560344 0.561887 0.571511 0.591521 0.580198 0.579865 0.573193 0.566077 0.563402 0.560359,0.560344 0.560344 0.560344 0.561887 0.575748 0.580466 0.580198 0.579865 0.573193 0.566077 0.563402 0.560359,0 0 0 0 1 1 0 0 0 0 0 0,4,True,False
4,O1:30,2,impossible,0.6121378540992737,0.6043238639831543,0.6121378540992737,0.6121378540992737,0.5921698808670044,0.6043238639831543,0.0019607199355959892,O1,O1,intphys-dev,12,2,640.0,0.560344 0.560344 0.560344 0.561887 0.612138 0.572202 0.570540 0.579865 0.573193 0.566077 0.563402 0.560359,0.560344 0.560344 0.560344 0.561887 0.604324 0.577764 0.570540 0.579865 0.573193 0.566077 0.563402 0.560359,0.560344 0.560344 0.560344 0.561887 0.612138 0.572202 0.570540 0.579865 0.573193 0.566077 0.563402 0.560359,0 0 0 0 1 1 0 0 0 0 0 0,2,True,False
3,O1:30,3,possible,0.5863973498344421,0.587225079536438,0.5863973498344421,0.5863973498344421,0.5772579610347748,0.587225079536438,0.0025097252801060677,O1,O1,intphys-dev,12,2,640.0,0.561862 0.561564 0.561564 0.587225 0.586397 0.568119 0.573174 0.574721 0.573159 0.565996 0.561709 0.561368,0.561862 0.561564 0.561564 0.587225 0.582584 0.576744 0.573174 0.574721 0.573159 0.565996 0.561709 0.561368,0.561862 0.561564 0.561564 0.587225 0.586397 0.568119 0.573174 0.574721 0.573159 0.565996 0.561709 0.561368,0 0 0 0 1 1 0 0 0 0 0 0,1,True,False
1,O1:30,3,impossible,0.5767084956169128,0.587225079536438,0.5767084956169128,0.5767084956169128,0.5723340809345245,0.587225079536438,0.0022970132995396852,O1,O1,intphys-dev,12,2,640.0,0.561862 0.561564 0.561564 0.587225 0.576708 0.567960 0.576901 0.574721 0.573159 0.565996 0.561709 0.561368,0.561862 0.561564 0.561564 0.587225 0.575312 0.581049 0.576901 0.574721 0.573159 0.565996 0.561709 0.561368,0.561862 0.561564 0.561564 0.587225 0.576708 0.567960 0.576901 0.574721 0.573159 0.565996 0.561709 0.561368,0 0 0 0 1 1 0 0 0 0 0 0,3,True,False
1,O2:01,1,possible,0.614728569984436,0.614728569984436,0.614728569984436,0.614728569984436,0.5841479202111562,0.614728569984436,0.01665065810084343,O2,O2,intphys-dev,12,6,981.3333333333334,0.614729 0.591431 0.575055 0.572036 0.582101 0.569537 0.571554 0.593692 0.576160 0.577664 0.579506 0.586395,0.614729 0.591431 0.575055 0.572036 0.582101 0.571353 0.571554 0.593692 0.576160 0.577664 0.579506 0.586395,0.614729 0.591431 0.575055 0.572036 0.582101 0.569537 0.571554 0.593692 0.576160 0.577664 0.579506 0.586395,1 1 1 1 1 1 0 0 0 0 0 0,4,True,False
4,O2:01,1,impossible,0.61493319272995,0.6149331331253052,0.61493319272995,0.61493319272995,0.5843351085980734,0.6149331331253052,0.01671120710670948,O2,O2,intphys-dev,12,6,981.3333333333334,0.614933 0.591127 0.573557 0.572740 0.582385 0.571269 0.572232 0.593692 0.576160 0.577664 0.579506 0.586395,0.614933 0.591127 0.573557 0.572740 0.582385 0.574045 0.572232 0.593692 0.576160 0.577664 0.579506 0.586395,0.614933 0.591127 0.573557 0.572740 0.582385 0.571269 0.572232 0.593692 0.576160 0.577664 0.579506 0.586395,1 1 1 1 1 1 0 0 0 0 0 0,1,True,False
2,O2:01,2,possible,0.61493319272995,0.6149331331253052,0.61493319272995,0.61493319272995,0.5845800439516703,0.6149331331253052,0.016774829477071762,O2,O2,intphys-dev,12,6,981.3333333333334,0.614933 0.591127 0.573557 0.572740 0.582385 0.572739 0.573816 0.599013 0.576041 0.578794 0.579290 0.589159,0.614933 0.591127 0.573557 0.572740 0.582385 0.574984 0.573816 0.599013 0.576041 0.578794 0.579290 0.589159,0.614933 0.591127 0.573557 0.572740 0.582385 0.572739 0.573816 0.599013 0.576041 0.578794 0.579290 0.589159,1 1 1 1 1 1 0 0 0 0 0 0,3,True,False
3,O2:01,2,impossible,0.614728569984436,0.614728569984436,0.614728569984436,0.614728569984436,0.5841241975625356,0.614728569984436,0.016714196652173996,O2,O2,intphys-dev,12,6,981.3333333333334,0.614729 0.591431 0.575055 0.572036 0.582101 0.569395 0.571530 0.599013 0.576041 0.578794 0.579290 0.589159,0.614729 0.591431 0.575055 0.572036 0.582101 0.571765 0.571530 0.599013 0.576041 0.578794 0.579290 0.589159,0.614729 0.591431 0.575055 0.572036 0.582101 0.569395 0.571530 0.599013 0.576041 0.578794 0.579290 0.589159,1 1 1 1 1 1 0 0 0 0 0 0,2,True,False
2,O2:02,2,possible,0.5685923099517822,0.5653800368309021,0.5685923099517822,0.5685923099517822,0.5662992795308431,0.5653800368309021,0.0011728941462934017,O2,O2,intphys-dev,12,3,853.3333333333334,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.568592 0.565153 0.565153,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.565153 0.565153 0.565153,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.568592 0.565153 0.565153,0 0 0 0 0 0 0 0 0 1 1 1,1,True,False
1,O2:02,2,impossible,0.580386757850647,0.5747555494308472,0.580386757850647,0.580386757850647,0.5679378310839335,0.5747555494308472,0.0012036841362714767,O2,O2,intphys-dev,12,3,853.3333333333334,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.580387 0.563496 0.559931,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.574756 0.563496 0.559931,0.565380 0.565153 0.565153 0.564534 0.564534 0.564534 0.564534 0.564534 0.564534 0.580387 0.563496 0.559931,0 0 0 0 0 0 0 0 0 1 1 1,2,True,False
3,O2:02,3,possible,0.5629661083221436,0.56031334400177,0.5629661083221436,0.5629661083221436,0.5609426498413086,0.56031334400177,0.0011770911514759064,O2,O2,intphys-dev,12,3,853.3333333333334,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.562966 0.559931 0.559931,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.559931 0.559931 0.559931,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.562966 0.559931 0.559931,0 0 0 0 0 0 0 0 0 1 1 1,4,True,False
4,O2:02,3,impossible,0.5819181799888611,0.5723037123680115,0.5819181799888611,0.5819181799888611,0.570002535978953,0.5723037123680115,0.0012063516769558191,O2,O2,intphys-dev,12,3,853.3333333333334,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.581918 0.562937 0.565153,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.572304 0.562937 0.565153,0.559931 0.559931 0.559931 0.560313 0.560313 0.560313 0.560313 0.560313 0.560313 0.581918 0.562937 0.565153,0 0 0 0 0 0 0 0 0 1 1 1,3,True,False
1,O2:03,1,possible,0.5808855295181274,0.6083999276161194,0.5808855295181274,0.5808855295181274,0.5684476494789124,0.6083999276161194,0.012737247161567211,O2,O2,intphys-dev,12,2,640.0,0.608400 0.590777 0.579015 0.574881 0.574876 0.580886 0.556010 0.590816 0.568601 0.574165 0.580507 0.582374,0.608400 0.590777 0.579015 0.574881 0.574876 0.571212 0.564631 0.590816 0.568601 0.574165 0.580507 0.582374,0.608400 0.590777 0.579015 0.574881 0.574876 0.580886 0.556010 0.590816 0.568601 0.574165 0.580507 0.582374,0 0 0 0 0 1 1 0 0 0 0 0,3,True,False
3,O2:03,1,impossible,0.5777438879013062,0.6083999276161194,0.5777438879013062,0.5777438879013062,0.5663433969020844,0.6083999276161194,0.012751291505992413,O2,O2,intphys-dev,12,2,640.0,0.608400 0.590777 0.579015 0.574881 0.574876 0.577744 0.554943 0.590599 0.568601 0.574165 0.580507 0.582374,0.608400 0.590777 0.579015 0.574881 0.574876 0.568659 0.562289 0.590599 0.568601 0.574165 0.580507 0.582374,0.608400 0.590777 0.579015 0.574881 0.574876 0.577744 0.554943 0.590599 0.568601 0.574165 0.580507 0.582374,0 0 0 0 0 1 1 0 0 0 0 0,1,True,False
4,O2:03,4,possible,0.583418071269989,0.6077073216438293,0.583418071269989,0.583418071269989,0.5703800320625305,0.6077073216438293,0.012860818766057491,O2,O2,intphys-dev,12,2,640.0,0.607707 0.590509 0.580588 0.575906 0.578572 0.583418 0.557342 0.597552 0.571831 0.573759 0.579740 0.583681,0.607707 0.590509 0.580588 0.575906 0.578572 0.573520 0.566692 0.597552 0.571831 0.573759 0.579740 0.583681,0.607707 0.590509 0.580588 0.575906 0.578572 0.583418 0.557342 0.597552 0.571831 0.573759 0.579740 0.583681,0 0 0 0 0 1 1 0 0 0 0 0,2,True,False
